aaa	NG
fll	CM
fln	AU
flr	CD
fly	ZA
fmp	CM
fmu	IN
fnb	VU
fng	ZA
fni	TD
fod	BJ
foi	PG
fom	CD
fon	BJ, TG
for	PG
fos	TW
fpe	GQ
fqs	PG
fra	AD, BE, CH, FR, LU, MC
frc	US
frd	ID
frp	CH, FR, IT
frq	PG
frr	DE
frs	DE
frt	VU
fry	NL
fse	FI
fsl	FR
fss	AX, FI
fub	CM, NG, TD
fuc	GM, GN, GW, ML, MR, SN
fud	WF
fue	BJ
fuf	GN, GW, ML
fuh	BF, BJ, NE
fui	TD
fuj	SD
fum	NG
fun	BR
fuq	NE
fur	IT
fut	VU
fuu	CD, CF
fuv	NG
fuy	PG
fvr	SD, TD
fwa	NC
fwe	NA, ZM
gaa	GH
gab	TD
gac	IN
gad	PH
gae	BR, VE
gaf	PG
gag	MD
gah	PG
gai	PG
gaj	PG
gak	ID
gal	ID, TL
gam	PG
gan	CN
gao	PG
gap	PG
gaq	IN
gar	PG
gas	IN
gat	PG
gau	IN
gaw	PG
gax	ET, KE, SO
gay	ID
gaz	ET
gbb	AU
gbd	AU
gbe	PG
gbf	PG
gbg	CD, CF
gbh	BJ
gbi	ID
gbj	IN
gbk	IN
gbl	IN
gbm	IN
gbn	SS
gbo	LR
gbp	CF
gbq	CF
gbr	NG
gbs	BJ
gbu	AU
gbv	CF
gbw	AU
gbx	BJ
gby	NG
gbz	IR
gcc	PG
gcd	AU
gce	US
gcf	GP
gcl	GD
gcn	PG
gcr	GF
gct	VE
gda	IN
gdb	IN
gdc	AU
gdd	PG
gde	CM, NG
gdf	NG
gdg	PH
gdh	AU
gdi	CF
gdj	AU
gdk	TD
gdl	ET
gdm	TD
gdn	PG
gdo	RU
gdq	OM, YE
gdr	PG
gds	NP
gdt	AU
gdu	NG
gdx	IN
gea	NG
geb	PG
gec	LR
ged	NG
gef	ID
geg	NG
geh	CA, US
gei	ID
gej	BJ, TG
gek	NG
gel	NG
geq	CF
ges	ID
gev	GA
gew	NG
gex	KE, SO
gey	CD
gez	ET
gfk	PG
gft	ET
gga	SB
ggb	LR
ggd	AU
gge	AU
ggg	PK
ggk	AU
ggl	PG
ggt	PG
ggu	CI
ggw	PG
gha	LY
ghe	NP
ghh	NP
ghk	MM
ghl	SD
ghn	SB
gho	MA
ghr	PK
ghs	PG
ght	NP
gia	AU
gib	NG
gic	ZA
gid	CM, TD
gie	CI
gig	PK
gih	AU
gii	ET
gil	KI
gim	PG
gin	RU
gip	PG
giq	VN
gir	CN, VN
gis	CM
git	CA
giu	CN
giw	CN
gix	CD
giy	AU
giz	CM
gjk	PK
gjm	AU
gjn	GH
gjr	AU
gju	IN, PK
gka	PG
gkd	PG
gke	CM
gkn	NG
gko	AU
gkp	GN
gku	ZA
gla	GB
glb	NG
glc	TD
gld	RU
gle	GB, IE
glg	ES, PT
glh	AF
glj	TD
glk	IR
gll	AU
glo	NG
glr	LR
glu	TD
glv	IM
glw	CM, NG
gly	SD
gma	AU
gmb	SB
gmd	NG
gmg	PG
gmm	CM
gmn	CM
gmr	AU
gmu	PG
gmv	ET
gmx	TZ
gmz	NG
gna	BF
gnb	IN
gnc	ES
gnd	CM
gne	NG
gng	BJ, TG
gnh	NG
gni	AU
gnj	CI
gnk	BW
gnl	AU
gnm	PG
gnn	AU
gno	IN
gnq	MY
gnr	AU
gnt	PG
gnu	PG
gnw	BO
gnz	CF
goa	CI
gob	CO, VE
goc	PG
god	CI
goe	BT
gof	ET
gog	TZ
goi	PG
goj	IN
gok	IN
gol	LR, SL
gom	IN
goo	FJ
gop	ID
goq	ID
gor	ID
gos	NL
gou	CM
gov	CI
gow	TZ
gox	CD, CF
goy	TD
goz	IR
gpa	NG
gpe	GH
gpn	PG
gqa	NG
gqi	CN
gqn	BR
gqr	TD
gqu	CN
gra	IN
grc	GR
grd	NG
grg	PG
grh	NG
gri	SB
grj	LR
grm	MY
gro	CN, IN
grq	PG
grr	DZ, MA
grs	ID
grt	BD, IN
gru	ET
grv	LR
grw	PG
grx	PG
gry	LR
grz	PG
gse	GH
gsg	DE
gsl	SN
gsm	GT
gsn	PG
gso	CF
gsp	PG
gss	GR
gsw	AT, CH, DE, FR, LI
gta	BR
gtu	AU
gua	NG
gub	BR
guc	CO, VE
gud	CI
gue	AU
guf	AU
gug	PY
guh	CO, VE
gui	BO
guj	IN
guk	ET, SD
gul	US
gum	CO
gun	AR, BR, PY
guo	CO
gup	AU
guq	PY
gur	BF, GH
gus	GN
gut	CR
guu	BR, VE
guw	BJ, NG
gux	BF, BJ, NE, TG
guz	KE, TZ
gva	PY
gvc	BR, CO
gve	PG
gvf	PG
gvj	BR
gvl	TD
gvm	NG
gvn	AU
gvo	BR
gvp	BR
gvr	NP
gvs	PG
gvy	AU
gwa	CI
gwb	NG
gwc	PK
gwd	ET
gwe	TZ
gwf	PK
gwg	NG
gwi	CA
gwj	BW
gwm	AU
gwn	NG
gwr	UG
gwt	AF, PK
gwu	AU
gww	AU
gwx	GH
gxx	CI
gya	CF, CM
gyb	PG
gyd	AU
gye	NG
gyf	AU
gyg	CF
gyi	CM, GQ
gyl	ET
gym	CR, PA
gyn	GY
gyo	NP
gyr	BO
gyy	AU
gyz	NG
gza	SD
gzi	IR
gzn	ID
haa	US
hab	VN
hac	IQ, IR
had	ID
hae	ET
haf	VN
hag	GH
hah	PG
haj	BD, IN
hak	CN, HK
hal	LA, VN
ham	PG
han	TZ
hao	PG
hap	ID
haq	TZ
har	ET
has	CA
hat	HT
hau	NE, NG
hav	CD
haw	US
hax	CA
hay	TZ
haz	AF
hba	CD
hbb	NG
hbn	SD
hbo	IL
hbu	TL
hca	IN
hch	MX
hdn	CA, US
hds	HN
hdy	ET
hea	CN
heb	IL
hed	TD
heg	ID
heh	TZ
hei	CA
hem	CD
her	AO, BW, NA
hgm	NA
hgw	PG
hhi	PG
hhr	SN
hhy	PG
hia	NG
hib	PE
hid	US
hif	FJ
hig	NG
hih	PG
hii	IN
hij	CM
hik	ID
hil	PH
hin	IN
hio	BW
hir	BR
hiw	VU
hix	BR
hji	ID
hka	TZ
hke	CD
hkh	IN
hkk	PG
hkn	KH
hks	HK
hla	PG
hlb	IN
hld	LA, VN
hle	CN
hlt	IN, MM
hma	CN
hmb	BF, ML
hmc	CN
hmd	CN
hme	CN
hmf	VN
hmg	CN
hmh	CN
hmi	CN
hmj	CN
hml	CN
hmm	CN
hmo	PG
hmp	CN
hmq	CN
hmr	IN
hms	CN
hmt	PG
hmu	ID
hmv	VN
hmw	CN
hmy	CN
hmz	CN
hna	CM
hnd	PK
hne	IN
hng	AO
hnh	BW
hni	CN, LA, VN
hnj	CN, LA, TH, VN
hnn	PH
hno	PK
hns	SR
hnu	LA, VN
hoa	SB
hob	PG
hoc	IN
hod	NG
hoe	NG
hoh	OM, YE
hoi	US
hoj	IN
hol	AO, CD
hom	SS
hoo	CD
hop	US
hor	TD
hos	VN
hot	PG
hov	ID
how	CN
hoy	IN
hoz	ET
hpo	MM
hps	US
hra	IN
hrc	PG
hre	VN
hrk	ID
hrm	CN
hro	VN
hrp	AU
hrt	TR
hru	IN
hrv	AT, HR, ME
hrw	PG
hrx	BR
hrz	IR
hsb	DE
hsh	HU
hsl	NG
hsn	CN
hss	OM
hti	ID
hto	CO
hts	TZ
htu	ID
hub	PE
huc	BW
hud	ID
hue	MX
huf	PG
hug	PE
huh	CL
hui	PG
huj	CN
huk	ID
hul	PG
hum	CD
hun	AT, HU, RO, RS, SK, UA
huo	CN
hup	US
huq	CN
hur	CA
hus	MX
hut	NP
huu	CO, PE
huv	MX
huw	ID
hux	CO, PE
huy	IL, IR
huz	GE, RU
hvc	HT
hve	MX
hvk	NC
hvn	ID
hvv	MX
hwa	CI
hwc	US
hwo	NG
hya	CM, NG
hye	AM, AZ, IR
hyw	AM, GE, TR
iai	NC
ian	PG
iar	PG
iba	BN, ID, MY
ibb	NG
ibd	AU
ibe	NG
ibg	PH
ibh	VN
ibl	PH
ibm	NG
ibn	NG
ibo	NG
ibr	NG
ibu	ID
iby	NG
ica	BJ
ich	NG
icl	IS
icr	CO
ida	KE
idb	IN
idc	NG
idd	BJ
ide	NG
idi	PG
idr	SS
ids	NG
idt	TL
idu	NG
ifa	PH
ifb	PH
ife	BJ, TG
iff	VU
ifk	PH
ifm	CG
ifu	PH
ify	PH
igb	NG
ige	NG
igg	PG
igl	NG
igm	PG
ign	BO
igo	PG
igw	NG
ihb	ID
ihi	NG
ihp	ID
ihw	AU
iii	CN
iin	AU
ijc	NG
ije	NG
ijj	BJ
ijn	NG
ijs	NG
ike	CA
ikh	NG
iki	NG
ikk	NG
ikl	NG
iko	NG
ikp	NG
ikr	AU
iks	CA
ikt	CA
ikv	NG
ikw	NG
ikx	UG
ikz	TZ
ila	ID
ilb	ZM
ilg	AU
ili	CN
ilk	PH
ilm	MY
ilo	PH
ilp	PH
ils	IT
ilu	ID
ilv	NG
ima	IN
imi	PG
iml	US
imn	PG
imo	PG
imr	ID
imt	SS
inb	CO
ind	ID
ing	US
inh	RU
inj	CO
inl	ID
inn	PH
ino	PG
inp	PE
ins	IN
int	MM
inz	US
ior	ET
iou	PG
iow	US
ipi	PG
ipo	PG
iqu	PE
iqw	NG
ire	ID
irh	ID
iri	NG
irk	TZ
irn	BR
irr	LA
iru	IN
irx	ID
iry	PH
isa	PG
isc	PE
isd	PH
ise	IT
isg	IE
ish	NG
isi	NG
isk	AF, TJ
isl	IS
ism	ID
isn	TZ
iso	NG
isr	IL
ist	HR
isu	CM
ita	CH, HR, IT, SI, SM
itb	PH
itd	ID, MY
ite	BO
iti	PH
itk	IT
itl	RU
itm	NG
ito	BO
itr	PG
its	NG
itt	PH
itv	PH
itw	NG
itx	ID
ity	PH
itz	GT
ium	CN, LA, VN
ivb	PH
ivv	PH
iwk	PH
iwm	PG
iwo	ID
iws	PG
ixc	MX
ixl	GT
iya	NG
iyo	CM
iyx	CG
izh	RU
izm	NG
izr	NG
izz	NG
jaa	BR
jab	NG
jac	GT, MX
jad	GN
jae	PG
jaf	NG
jah	MY
jaj	SB
jak	MY
jal	ID
jam	JM
jan	AU
jao	AU
jaq	ID
jas	NC
jat	AF
jau	ID
jav	ID
jax	ID
jay	AU
jaz	NC
jbe	IL
jbi	AU
jbj	ID
jbk	PG
jbm	NG
jbn	LY
jbr	ID
jbt	BR
jbu	CM, NG
jbw	AU
jcs	JM
jct	RU, UA
jda	IN
jdg	PK
jdt	RU
jeb	PE
jee	NP
jeh	LA, VN
jei	ID
jek	CI
jel	ID
jen	NG
jer	NG
jet	ID, PG
jeu	TD
jgb	CD
jge	IL
jgk	NG
jgo	CM
jhi	MY
jhs	NP
jia	CM
jib	NG
jic	HN
jid	NG
jie	NG
jig	AU
jih	CN
jii	SO
jil	PG
jim	CM
jio	CN
jiq	CN
jit	TZ
jiu	CN
jiv	EC
jiy	CN
jje	KR
jjr	NG
jka	ID
jkm	MM
jko	PG
jkp	MM
jkr	IN
jks	JP
jku	NG
jle	SD
jls	JM
jma	PG
jmb	NG
jmc	TZ
jmd	ID
jmi	NG
jml	NP
jmn	IN, MM
jmr	GH
jms	NG
jmw	PG
jmx	MX
jna	IN
jnd	PK
jng	AU
jni	NG
jnj	ET
jnl	IN
jns	IN
job	CD
jod	CI
jog	PK
jor	BO
jos	JO
jow	ML
jpn	JP
jpr	IL
jqr	PE
jra	KH, VN
jrr	NG
jrt	NG
jru	VE
jsl	JP
jua	BR
jub	NG
juc	CN
jud	CI
juh	NG
jui	AU
juk	NG
jul	NP
jum	SD, SS
jun	IN
juo	NG
jup	BR, CO
jur	BR
jus	NP
juu	NG
juw	NG
juy	IN
jvd	ID
jvn	SR
jwi	GH
jya	CN
jye	YE
jyy	TD
kaa	UZ
kab	DZ
kac	CN, MM
kad	NG
kae	TW
kaf	CN
kag	MY
kah	CF
kai	NG
kaj	NG
kak	PH
kal	GL
kam	KE, TZ
kan	IN
kao	ML
kap	GE, RU
kaq	PE
kas	IN, PK
kat	GE, TR
kav	BR
kax	ID
kay	BR
kaz	CN, KZ, MN, UZ
kba	AU
kbb	BR
kbc	BR
kbd	RU
kbe	AU
kbg	IN
kbh	CO
kbi	ID
kbj	CD
kbk	PG
kbl	TD
kbm	PG
kbn	CF, CM
kbo	CD, SS
kbp	BJ, TG
kbq	PG
kbr	ET
kbs	GA
kbt	PG
kbu	PK
kbv	ID, PG
kbw	PG
kbx	PG
kby	NE, NG
kbz	NG
kca	RU
kcb	PG
kcc	NG
kcd	ID
kce	NG
kcf	NG
kcg	NG
kch	NG
kci	NG
kcj	GW
kck	BW, ZW
kcl	PG
kcm	CF, SD
kcn	UG
kco	PG
kcp	SD
kcq	NG
kcr	SD
kcs	NG
kct	PG
kcu	TZ
kcv	CD
kcw	CD
kcx	ET
kcy	DZ
kcz	TZ
kda	AU
kdc	TZ
kdd	AU
kde	MZ, TZ
kdf	PG
kdg	CD
kdh	TG
kdi	UG
kdj	UG
kdk	NC
kdl	NG
kdm	NG
kdn	MZ, ZM, ZW
kdp	NG
kdq	BD, IN
kdr	LT, RU
kdt	KH, LA, TH
kdu	SD
kdw	ID
kdx	NG
kdy	ID
kdz	CM
kea	CV
keb	GA
kec	SD
ked	TZ
kee	US
kef	TG
keg	SD
keh	PG
kei	ID
kej	IN
kek	BZ, GT
kel	CD
kem	ID, TL
ken	CM
keo	CD, SS, UG
kep	IN
keq	IN
ker	CM, TD
kes	NG
ket	RU
keu	TG
kev	IN
kew	PG
kex	IN
key	IN
kez	NG
kfa	IN
kfb	IN
kfc	IN
kfd	IN
kfe	IN
kff	IN
kfg	IN
kfh	IN
kfi	IN
kfj	CN
kfk	IN
kfl	CM
kfm	IR
kfn	CM
kfo	CI
kfp	IN
kfq	IN
kfr	IN
kfs	IN
kft	IN
kfu	IN
kfv	IN
kfw	IN
kfx	IN
kfy	IN
kfz	BF, ML
kga	CI
kgb	ID
kge	ID
kgf	PG
kgg	NP
kgi	MY
kgj	NP
kgk	BR
kgl	AU
kgn	IR
kgo	SD
kgp	BR
kgq	ID
kgr	ID
kgs	AU
kgt	NG
kgu	PG
kgv	ID
kgw	ID
kgx	ID
kgy	CN, NP
kha	BD, IN
khb	CN, LA, MM
khc	ID
khd	ID
khe	ID
khf	LA
khg	CN, MM
khh	ID
khj	NG
khk	MN, RU
khl	PG
khm	KH, VN
khn	IN
khp	ID
khq	ML
khr	IN
khs	PG
kht	MM
khu	AO
khv	RU
khw	PK
khx	CD
khy	CD
khz	PG
kia	TD
kib	SD
kic	MX, US
kid	CM
kie	TD
kif	NP
kig	ID
kih	PG
kii	US
kij	PG
kik	KE
kil	NG
kim	RU
kin	CD, RW, UG
kio	US
kip	NP
kiq	ID
kir	CN, KG, TJ
kis	PG
kit	PG
kiu	TR
kiv	TZ
kiw	PG
kix	IN, MM
kiy	ID
kiz	TZ
kja	ID
kjb	GT
kjc	ID
kjd	PG
kje	ID
kjg	CN, LA, TH, VN
kjh	RU
kji	SB
kjj	AZ
kjk	ID
kjl	NP
kjm	VN
kjn	AU
kjo	IN
kjp	MM, TH
kjq	US
kjr	ID
kjs	PG
kjt	TH
kju	US
kjx	PG
kjy	PG
kjz	BT
kka	NG
kkb	ID
kkc	PG
kkd	NG
kke	GN
kkf	IN
kkg	PH
kkh	MM
kki	TZ
kkj	CF, CM
kkk	SB
kkl	ID
kkm	NG
kkn	CN
kko	SD
kkp	AU
kkq	CD
kkr	NG
kks	NG
kkt	NP
kku	NG
kkv	ID
kkw	CG
kkx	ID
kky	AU
kkz	CA
kla	US
klb	MX
klc	CM
kld	AU
kle	IN, NP
klf	TD
klg	PH
klh	PG
kli	ID
klj	IR
klk	NG
kll	PH
klm	PG
klo	NG
klp	PG
klq	PG
klr	NP
kls	PK
klt	PG
klu	LR
klv	VU
klw	ID
klx	PG
kly	ID
klz	ID
kma	GH
kmb	AO
kmc	CN
kmd	PH
kme	CM
kmf	PG
kmg	PG
kmh	PG
kmi	NG
kmj	IN
kmk	PH
kml	PH
kmm	IN
kmn	PG
kmo	PG
kmp	CM
kmq	ET
kmr	AM, AZ, IQ, IR, SY, TR
kms	PG
kmt	ID
kmu	PG
kmv	BR
kmw	CD
kmx	PG
kmy	CM, NG
kmz	IR
kna	NG
knb	PH
knc	CM, NE, NG, TD
knd	ID
kne	PH
knf	GW, SN
kng	CD, CG
kni	NG
knj	GT, MX
knk	GN, SL
knl	ID
knm	BR
knn	IN
kno	SL
knp	CM
knq	MY
knr	PG
kns	MY, TH
knt	BR
knu	GN
knv	PG
knw	BW, NA
knx	ID, MY
kny	CD
knz	BF, ML
koa	PG
koc	NG
kod	ID
koe	ET, SS
kof	NG
kog	CO
koh	CG
koi	RU
kol	PG
koo	CD, UG
kop	PG
koq	CG, GA
kor	KP, KR
kos	FM
kot	CM, TD
kou	TD
kov	NG
kow	NG
koy	US
koz	PG
kpa	NG
kpb	IN
kpc	BR, CO, VE
kpd	ID
kpf	PG
kpg	FM
kph	GH
kpi	ID
kpj	BR
kpk	NG
kpl	CD
kpm	VN
kpn	BR
kpo	GH, TG
kpq	ID
kpr	PG
kps	ID
kpt	RU
kpu	ID
kpv	RU
kpw	PG
kpx	PG
kpy	RU
kpz	UG
kqa	PG
kqb	PG
kqc	PG
kqd	IQ
kqe	PH
kqf	PG
kqg	BF
kqh	TZ
kqi	PG
kqj	PG
kqk	BJ
kql	PG
kqm	BF, CI
kqn	CD, ZM
kqo	LR
kqp	TD
kqq	BR
kqr	MY
kqs	GN, SL
kqt	MY
kqu	ZA
kqv	ID, MY
kqw	PG
kqx	CM, TD
kqy	ET
kqz	ZA
kra	NP
krb	US
krc	RU
krd	TL
kre	BR
krf	VU
krh	NG
kri	SL
krj	PH
krk	RU
krl	RU
krn	LR
krp	CM, NG
krr	KH
krs	SD, SS
krt	NE
kru	BD, IN, NP
krv	KH
krw	CI, LR
krx	SN
kry	AZ
krz	ID
ksb	TZ
ksc	PH
ksd	PG
kse	PG
ksf	CM
ksg	SB
ksh	DE
ksi	PG
ksj	PG
ksk	US
ksl	PG
ksm	NG
ksn	PH
kso	NG
ksp	CF, NG, TD
ksq	NG
ksr	PG
kss	LR, SL
kst	BF
ksu	IN
ksv	CD
ksw	MM, TH
ksx	ID
ksy	IN
ksz	IN
kta	VN
ktb	ET
ktc	NG
ktd	AU
kte	NP
ktf	CD
ktg	AU
kth	TD
kti	ID
ktj	CI
ktk	PG
ktl	IR
ktm	PG
ktn	BR
kto	PG
ktp	CN, LA
kts	ID
ktt	ID
ktu	CD
ktv	VN
ktw	US
ktx	BR
kty	CD
ktz	BW, NA
kua	AO, NA
kub	CM, NG
kuc	ID
kud	PG
kue	PG
kuf	LA
kug	NG
kuh	NG
kui	BR
kuj	KE, TZ
kuk	ID
kul	NG
kum	RU
kun	ER
kuo	PG
kup	PG
kuq	BR
kus	BF, GH, TG
kut	CA, US
kuu	US
kuv	ID
kuw	CF
kux	AU
kuy	AU
kuz	CL
kva	RU
kvb	ID
kvc	PG
kvd	ID
kve	MY
kvf	TD
kvg	PG
kvh	ID
kvi	TD
kvj	CM, NG
kvk	KP, KR
kvl	MM
kvm	CM
kvn	CO, PA
kvo	ID
kvp	ID
kvq	MM
kvr	ID
kvt	MM
kvu	MM
kvv	ID
kvw	ID
kvx	PK
kvy	MM
kvz	ID
kwa	BR
kwb	NG
kwc	CG
kwd	SB
kwe	ID
kwf	SB
kwg	TD
kwh	ID
kwi	CO, EC
kwj	PG
kwk	CA
kwl	NG
kwm	NA
kwn	AO, NA
kwo	PG
kwp	CI
kwr	ID
kws	CD
kwt	ID
kwu	CM
kwv	TD
kww	SR
kwx	IN
kwy	AO
kwz	AO
kxa	PG
kxb	CI
kxc	ET
kxd	BN
kxf	MM
kxh	ET
kxi	MY
kxj	TD
kxk	MM
kxm	TH
kxn	MY
kxo	BR
kxp	IN, PK
kxq	ID
kxr	PG
kxs	CN
kxt	PG
kxv	IN
kxw	PG
kxx	CG
kxy	VN
kxz	PG
kya	TZ
kyb	PH
kyc	PG
kyd	ID
kye	GH
kyf	CI
kyg	PG
kyh	US
kyi	MY
kyj	PH
kyk	PH
kyl	US
kym	CF
kyn	PH
kyo	ID
kyp	LA
kyq	TD
kyr	BR
kys	MY
kyt	ID
kyu	MM
kyv	NP
kyw	IN
kyx	PG
kyy	PG
kyz	BR
kza	BF
kzb	ID
kzc	CI, GH
kzd	ID
kze	PG
kzf	ID
kzg	JP
kzi	ID, MY
kzk	SB
kzl	ID
kzm	ID
kzn	MW, MZ
kzo	GA
kzp	ID
kzq	NP
kzr	CM, TD
kzs	MY
kzu	ID
kzv	ID
kzw	BR
kzx	ID
kzy	CD
kzz	ID
laa	PH
lac	MX
lad	IL
lae	IN
laf	SD
lag	TZ
lai	MW, TZ, ZM
laj	UG
lal	CD
lam	CD, ZM
lan	NG
lao	KH, LA
lap	CF, TD
laq	CN, VN
lar	GH
las	BJ, TG
lat	VA
lau	ID
law	ID
lax	IN
lay	CN
laz	PG
lbb	PG
lbc	CN
lbe	RU
lbf	CN, IN
lbg	LA
lbi	CM
lbj	IN
lbk	PH
lbl	PH
lbm	IN
lbn	LA
lbo	LA
lbq	PG
lbr	NP
lbs	LY
lbt	CN, VN
lbu	PG
lbv	PG
lbw	ID
lbx	ID
lby	AU
lbz	AU
lcc	ID
lcd	ID
lce	ID
lcf	ID
lch	AO
lcl	ID
lcm	PG
lcp	TH
lcq	ID
lcs	ID
lda	CI, GN
ldb	NG
ldd	NG
ldg	NG
ldh	NG
ldi	CG
ldj	NG
ldk	NG
ldl	NG
ldm	GN
ldo	NG
ldp	NG
ldq	NG
lea	CD
leb	CD, ZM
lec	BO
led	CD
lee	BF
lef	GH
leh	ZM
lei	PG
lej	CD
lek	PG
lel	CD
lem	CM
len	HN
leo	CM
lep	BT, IN, NP
leq	PG
ler	PG
les	CD
let	PG
leu	PG
lev	ID
lew	ID
lex	ID
ley	ID
lez	AZ, RU
lfa	CM
lga	SB
lgb	SB
lgg	CD, UG
lgh	VN
lgi	ID
lgk	VU
lgl	SB
lgm	CD
lgn	ET, SS
lgo	SS
lgq	GH
lgr	SB
lgs	GW
lgt	PG
lgu	SB
lgz	CD
lha	VN
lhh	ID
lhi	CN, MM
lhl	IN
lhm	CN, IN, NP
lhn	MY
lhp	BT
lhs	SY
lht	VU
lhu	CN, LA, MM
lia	SL
lib	PG
lic	CN
lid	PG
lie	CD
lif	IN, NP
lig	GH
lih	PG
lij	FR, IT, MC
lik	CD
lil	CA
lim	BE, NL
lin	CD, CG
lio	ID
lip	GH
liq	ET
lir	LR
lis	CN, MM
lit	LT
liu	SD
liv	LV
liw	ID
lix	ID
liy	CF
liz	CD
lja	AU
lje	ID
lji	ID
ljl	ID
ljp	ID
ljw	AU
ljx	AU
lka	TL
lkb	KE
lkc	VN
lkd	BR
lke	UG
lkh	BT
lki	IR
lkj	MY
lkl	PG
lkm	AU
lkn	VU
lko	KE
lkr	SS
lks	KE
lkt	CA, US
lku	AU
lky	SS
lla	NG
llb	MZ
llc	GN
lld	IT
lle	PG
llf	PG
llg	ID
llh	CN
lli	CG
llj	AU
llk	MY
lll	PG
llm	ID
lln	TD
llp	VU
llq	ID
lls	LT
llu	SB
llx	FJ
lma	GN, SL
lmb	VU
lmc	AU
lmd	SD
lme	CM, TD
lmf	ID
lmg	PG
lmh	NP
lmi	CD
lmj	ID
lmk	IN
lml	VU
lmn	IN
lmo	CH, IT
lmp	CM
lmq	ID
lmr	ID
lmu	VU
lmv	FJ
lmw	US
lmx	CM
lmy	ID
lna	CD, CF
lnb	NA
lnd	BN, ID, MY
lnh	MY
lni	PG
lnj	AU
lnl	CF
lnm	PG
lnn	VU
lns	CM
lnu	NG
lnw	AU
lnz	CD
loa	ID
lob	BF, CI
loc	PH
loe	ID
lof	SD
log	CD
loh	SS
loi	CI
loj	PG
lok	SL
lol	CD
lom	LR
lon	MW
loo	CD
lop	NG
loq	CD
lor	BF, CI
los	PG
lot	SS
lou	US
lov	CN
low	MY
lox	ID
loy	NP
loz	BW, ZM, ZW
lpa	VU
lpe	ID
lpn	MM
lpo	CN
lpx	SS
lqr	SS
lra	ID, MY
lrc	IR
lre	CA
lrg	AU
lri	KE
lrk	PK
lrl	IR
lrm	KE
lrn	ID
lro	SD
lrr	NP
lrt	ID
lrv	VU
lrz	VU
lsa	IR
lsb	BI
lsc	MX
lsd	IL
lse	CD
lsh	IN
lsi	CN, MM
lsl	LV
lsm	KE, UG
lsn	CN
lso	LA
lsp	PA
lsr	PG
lss	PK
lst	TT
lsv	PE
lsw	SC
lsy	MU
ltg	LV
lth	UG
lti	ID
ltn	BR
lto	KE
lts	KE
ltu	ID
ltz	BE, DE, FR, LU
lua	AO, CD
lub	CD
luc	UG
lud	RU
lue	AO, ZM
luf	PG
lug	UG
lui	US
luj	CD
luk	BT
lul	SS
lum	AO
lun	AO, CD, ZM
luo	KE, TZ
lup	CG, GA
luq	CU
lur	ID
lus	BD, IN, MM
lut	US
luu	NP
luv	OM
luw	CM
luz	IR
lva	TL
lvi	LA
lvk	SB
lvl	CD
lvs	LV
lvu	ID
lwa	AO, CD
lwe	ID
lwg	KE
lwh	VN
lwl	TH
lwm	CN
lwo	SS
lws	MW
lwt	ID
lwu	CN
lww	VU
lxm	PG
lya	BT
lyg	BD, IN
lyn	ZM
lzh	CN
lzl	VU
lzn	MM
lzz	GE, TR
maa	MX
mab	MX
mad	ID
mae	NG
maf	CM, NG
mag	IN
mah	MH
mai	IN, NP
maj	MX
mak	ID
mal	IN
mam	GT, MX
maq	MX
mar	IN
mas	KE, TZ
mat	MX
mau	MX
mav	BR
maw	GH
max	ID
maz	MX
mba	PH
mbb	PH
mbc	BR, GY, VE
mbd	PH
mbe	US
mbf	SG
mbh	PG
mbi	PH
mbj	BR
mbk	PG
mbl	BR
mbm	CG
mbn	CO
mbo	CM
mbp	CO
mbq	PG
mbr	CO
mbs	PH
mbt	PH
mbu	NG
mbv	GN
mbw	PG
mbx	PG
mby	PK
mbz	MX
mca	PY
mcb	PE
mcc	PG
